,location,total_sqft,bath,price,bhk
7116,Varthur,1045.0,2.0,40.65,2
7117,Varthur,1155.0,2.0,39.0,2
7119,Varthur,1210.0,2.0,64.15,2
7121,Varthur,1105.0,2.0,38.0,2
7122,Varthur,1560.0,3.0,90.0,3
7123,Varthur,1760.0,2.0,85.0,2
7124,Varthur,1210.0,2.0,54.0,2
7125,Varthur,1112.0,2.0,40.0,2
7127,Varthur,1000.0,1.0,65.0,2
7129,Varthur Road,900.0,2.0,27.0,2
7130,Varthur Road,1277.0,2.0,59.0,2
7131,Varthur Road,1247.0,2.0,58.0,3
7132,Varthur Road,1050.0,2.0,42.7,2
7133,Varthur Road,1255.0,2.0,52.76,2
7135,Varthur Road,1033.0,2.0,32.0,2
7136,Varthur Road,1140.0,2.0,49.11,2
7137,Varthur Road,850.0,2.0,25.4,2
7138,Vasanthapura,1022.0,2.0,40.0,2
7139,Vasanthapura,1135.0,2.0,39.73,2
7140,Vasanthapura,995.0,2.0,34.82,2
7141,Vasanthapura,995.0,2.0,34.82,2
7142,Vasanthapura,1037.0,2.0,36.28,2
7143,Vasanthapura,978.0,2.0,34.22,2
7144,Vasanthapura,1037.0,2.0,36.28,2
7145,Vidyaranyapura,1440.0,2.0,95.0,2
7146,Vidyaranyapura,1062.0,2.0,38.0,2
7147,Vidyaranyapura,1200.0,2.0,55.0,2
7148,Vidyaranyapura,1200.0,4.0,90.0,4
7150,Vidyaranyapura,1060.0,2.0,55.0,2
7151,Vidyaranyapura,1100.0,2.0,54.0,2
7152,Vidyaranyapura,1440.0,2.0,70.0,3
7153,Vidyaranyapura,1100.0,2.0,54.0,2
7154,Vidyaranyapura,1000.0,2.0,35.0,2
7156,Vidyaranyapura,1120.0,2.0,70.0,2
7157,Vidyaranyapura,945.0,2.0,40.0,2
7158,Vidyaranyapura,1100.0,2.0,54.0,2
7159,Vidyaranyapura,1200.0,2.0,65.0,3
7160,Vidyaranyapura,1200.0,2.0,52.0,2
7161,Vidyaranyapura,1050.0,2.0,50.0,2
7162,Vidyaranyapura,1188.0,2.0,50.0,2
7163,Vidyaranyapura,1100.0,2.0,75.0,3
7164,Vidyaranyapura,1100.0,2.0,72.0,3
7165,Vidyaranyapura,2400.0,5.0,135.0,4
7166,Vidyaranyapura,1100.0,2.0,41.0,2
7167,Vidyaranyapura,1200.0,2.0,60.5,2
7168,Vidyaranyapura,1200.0,2.0,42.0,2
7169,Vijayanagar,1704.0,3.0,110.0,3
7170,Vijayanagar,1933.0,3.0,129.0,3
7172,Vijayanagar,1450.0,3.0,100.0,3
7173,Vijayanagar,1580.0,2.0,134.0,3
7174,Vijayanagar,1826.0,3.0,121.0,3
7175,Vijayanagar,1739.0,3.0,116.0,3
7176,Vijayanagar,1490.0,3.0,100.0,3
7177,Vijayanagar,1180.0,2.0,65.0,2
7178,Vijayanagar,606.0,1.0,34.78,1
7179,Vijayanagar,1352.0,2.0,68.0,2
7180,Vijayanagar,1527.0,3.0,115.0,3
7181,Vijayanagar,989.0,2.0,60.0,2
7182,Vijayanagar,1520.0,2.0,103.0,3
7183,Vijayanagar,1749.0,3.0,117.0,3
7184,Vijayanagar,1046.0,2.0,75.0,2
7185,Vijayanagar,606.0,1.0,40.0,1
7186,Vijayanagar,1200.0,2.0,62.0,2
7189,Vijayanagar,1760.0,3.0,140.0,3
7190,Vijayanagar,2047.0,3.0,136.0,3
7191,Vijayanagar,1200.0,2.0,75.0,3
7192,Vijayanagar,1178.0,2.0,82.0,2
7193,Vijayanagar,864.0,2.0,45.0,2
7195,Vijayanagar,920.0,2.0,60.0,2
7196,Vijayanagar,1019.0,2.0,58.0,2
7197,Vijayanagar,2400.0,6.0,125.0,5
7198,Vijayanagar,1180.0,2.0,86.0,2
7199,Vijayanagar,1046.0,2.0,49.06,2
7200,Vijayanagar,2400.0,2.0,230.0,1
7201,Vijayanagar,492.0,1.0,40.0,1
7203,Vishveshwarya Layout,750.0,1.0,30.0,1
7204,Vishveshwarya Layout,2000.0,4.0,75.0,4
7205,Vishveshwarya Layout,2100.0,6.0,92.0,6
7206,Vishveshwarya Layout,2000.0,3.0,90.0,4
7207,Vishwapriya Layout,820.0,2.0,30.0,2
7208,Vishwapriya Layout,770.0,2.0,30.0,2
7209,Vishwapriya Layout,910.0,2.0,36.0,2
7210,Vishwapriya Layout,890.0,2.0,37.0,2
7211,Vittasandra,1404.0,2.0,71.0,2
7212,Vittasandra,1246.0,2.0,67.0,2
7213,Vittasandra,1404.0,2.0,69.3,2
7214,Vittasandra,1246.0,2.0,67.3,2
7215,Vittasandra,1246.0,2.0,64.5,2
7216,Vittasandra,1246.0,2.0,64.5,2
7217,Vittasandra,1246.0,2.0,68.0,2
7219,Vittasandra,1238.0,2.0,67.0,2
7220,Vittasandra,1404.0,2.0,75.0,2
7221,Vittasandra,1246.0,2.0,65.0,2
7222,Vittasandra,1238.0,2.0,67.0,2
7223,Vittasandra,1246.0,2.0,67.4,2
7224,Vittasandra,1259.0,2.0,67.4,2
7225,Vittasandra,1404.0,2.0,68.8,2
7226,Vittasandra,1246.0,2.0,62.3,2
7227,Vittasandra,1246.0,2.0,63.0,2
7228,Vittasandra,1246.0,2.0,67.4,2
7229,Vittasandra,1246.0,2.0,65.4,2
7231,Vittasandra,1238.0,2.0,67.32,2
7232,Vittasandra,1246.0,2.0,67.4,2
7234,Vittasandra,1246.0,2.0,67.3,2
7235,Vittasandra,1404.0,2.0,70.0,2
7236,Vittasandra,1259.0,2.0,67.48,2
7237,Vittasandra,1404.0,2.0,75.0,2
7239,Vittasandra,1246.0,2.0,67.0,2
7242,Vittasandra,1404.0,2.0,72.0,2
7243,Vittasandra,1246.0,2.0,67.5,2
7244,Vittasandra,1246.0,2.0,67.5,2
7245,Vittasandra,1404.0,2.0,70.0,2
7246,Vittasandra,1246.0,2.0,65.0,2
7247,Vittasandra,1246.0,2.0,67.4,2
7251,Whitefield,1610.0,3.0,81.0,3
7252,Whitefield,1459.0,2.0,94.82,2
7257,Whitefield,1280.0,2.0,75.0,2
7259,Whitefield,1910.0,3.0,161.0,3
7260,Whitefield,3252.0,4.0,230.0,4
7261,Whitefield,11890.0,4.0,700.0,4
7264,Whitefield,1150.0,2.0,70.0,2
7265,Whitefield,1768.0,3.0,101.0,3
7267,Whitefield,4144.0,4.0,315.0,4
7268,Whitefield,4104.0,4.0,360.0,4
7269,Whitefield,1790.0,3.0,100.0,3
7270,Whitefield,1720.0,3.0,100.0,3
7272,Whitefield,1640.0,4.0,91.0,3
7275,Whitefield,2280.0,4.0,126.0,3
7279,Whitefield,1897.0,3.0,130.0,3
7280,Whitefield,2225.0,2.0,125.0,3
7283,Whitefield,2268.0,3.0,163.0,4
7286,Whitefield,2400.0,4.0,200.0,4
7288,Whitefield,1360.0,2.0,95.0,2
7290,Whitefield,1697.0,3.0,94.79,3
7291,Whitefield,5000.0,4.0,400.0,4
7292,Whitefield,3000.0,5.0,250.0,4
7293,Whitefield,1700.0,3.0,115.0,3
7296,Whitefield,2842.0,3.0,162.0,3
7300,Whitefield,1500.0,3.0,130.0,3
7301,Whitefield,1280.0,2.0,75.0,2
7303,Whitefield,1405.0,2.0,78.0,3
7304,Whitefield,2225.0,3.0,115.0,3
7305,Whitefield,1272.0,2.0,95.05,2
7308,Whitefield,1192.0,2.0,71.0,2
7312,Whitefield,1626.0,3.0,89.0,3
7313,Whitefield,1585.0,3.0,88.0,3
7315,Whitefield,1280.0,2.0,85.0,2
7316,Whitefield,1200.0,3.0,68.5,3
7317,Whitefield,4000.0,4.0,330.0,4
7318,Whitefield,1697.0,3.0,108.0,3
7320,Whitefield,3606.0,4.0,312.0,4
7321,Whitefield,1485.0,2.0,90.0,2
7322,Whitefield,950.0,1.0,50.0,1
7323,Whitefield,3584.0,4.0,199.0,4
7324,Whitefield,825.0,1.0,45.0,1
7327,Whitefield,1635.0,2.0,85.0,3
7328,Whitefield,1216.0,2.0,79.0,2
7334,Whitefield,920.0,2.0,63.0,2
7336,Whitefield,1170.0,2.0,71.0,2
7337,Whitefield,1118.0,2.0,75.0,2
7338,Whitefield,1800.0,3.0,110.0,3
7339,Whitefield,1562.0,3.0,103.0,3
7342,Whitefield,2321.0,4.0,128.0,3
7343,Whitefield,1320.0,2.0,95.0,2
7346,Whitefield,3010.0,3.0,200.0,3
7347,Whitefield,1346.0,2.0,96.17,2
7352,Whitefield,2500.0,4.0,155.0,4
7353,Whitefield,905.0,1.0,55.0,1
7355,Whitefield,2268.0,3.0,146.0,4
7358,Whitefield,630.5,1.0,32.79,1
7359,Whitefield,3537.0,5.0,210.0,4
7361,Whitefield,1697.0,3.0,115.0,3
7365,Whitefield,3250.0,5.0,290.0,5
7369,Whitefield,1269.0,2.0,75.0,2
7370,Whitefield,3227.0,5.0,250.0,5
7371,Whitefield,1545.0,3.0,79.0,3
7374,Whitefield,3262.0,4.0,260.0,4
7376,Whitefield,1132.0,2.0,79.28,2
7379,Whitefield,2830.0,5.0,160.0,4
7381,Whitefield,1195.0,2.0,70.0,2
7382,Whitefield,3480.0,4.0,284.0,3
7385,Whitefield,709.0,1.0,34.385,1
7387,Whitefield,1320.0,2.0,79.5,2
7388,Whitefield,750.0,2.0,52.7,2
7389,Whitefield,1200.0,3.0,61.96,3
7395,Whitefield,3445.0,5.0,270.0,4
7396,Whitefield,1700.0,3.0,140.0,3
7397,Whitefield,4827.0,4.0,400.0,4
7398,Whitefield,1405.0,2.0,84.5,2
7400,Whitefield,3252.0,4.0,280.0,4
7402,Whitefield,1150.0,2.0,90.0,2
7403,Whitefield,2400.0,4.0,147.0,4
7405,Whitefield,624.0,1.0,35.0,1
7408,Whitefield,1700.0,3.0,95.0,3
7409,Whitefield,4960.0,4.0,400.0,4
7410,Whitefield,2928.0,4.0,198.0,4
7413,Whitefield,1216.0,2.0,84.0,2
7414,Whitefield,2882.0,5.0,204.0,4
7415,Whitefield,1840.0,3.0,140.0,3
7416,Whitefield,1778.0,3.0,122.0,3
7418,Whitefield,650.0,1.0,25.0,1
7419,Whitefield,2155.0,3.0,125.0,4
7420,Whitefield,905.0,1.0,52.0,1
7425,Whitefield,1216.0,2.0,75.0,2
7427,Whitefield,1255.0,2.0,77.0,2
7428,Whitefield,1216.0,2.0,73.0,2
7429,Whitefield,709.0,1.0,34.735,1
7433,Whitefield,1745.0,3.0,100.0,3
7434,Whitefield,3200.0,4.0,224.0,4
7436,Whitefield,825.0,1.0,44.9,1
7440,Whitefield,1870.0,3.0,138.0,3
7443,Whitefield,1862.0,3.0,125.0,3
7444,Whitefield,1655.0,3.0,113.0,3
7445,Whitefield,530.0,1.0,29.44,1
7447,Whitefield,905.0,1.0,50.0,1
7448,Whitefield,1600.0,3.0,82.0,3
7449,Whitefield,1230.0,4.0,80.0,4
7451,Whitefield,630.5,1.0,32.15,1
7452,Whitefield,905.0,1.0,52.0,1
7456,Whitefield,1216.0,2.0,83.0,2
7462,Whitefield,1216.0,2.0,75.0,2
7470,Whitefield,2856.0,5.0,158.5,4
7473,Whitefield,750.0,1.0,51.0,1
7476,Whitefield,1173.0,2.0,77.0,2
7477,Whitefield,1200.0,3.0,68.4,3
7481,Whitefield,3425.0,5.0,250.0,4
7486,Whitefield,2173.0,3.0,128.0,3
7488,Whitefield,905.0,1.0,62.0,1
7489,Whitefield,1870.0,3.0,138.0,3
7490,Whitefield,1320.0,2.0,99.26,2
7491,Whitefield,2901.0,4.0,190.0,3
7492,Whitefield,1485.0,2.0,96.51,2
7493,Whitefield,1755.0,3.0,101.0,3
7495,Whitefield,2225.0,3.0,149.0,3
7496,Whitefield,1250.0,2.0,82.0,2
7497,Whitefield,605.0,1.0,40.0,1
7500,Whitefield,2210.0,3.0,156.0,3
7501,Whitefield,1173.0,2.0,78.2,2
7502,Whitefield,1740.0,4.0,130.0,3
7503,Whitefield,1216.0,2.0,75.0,2
7505,Whitefield,1655.0,3.0,120.0,3
7508,Whitefield,1180.0,2.0,70.0,2
7510,Whitefield,2023.0,4.0,130.0,3
7511,Whitefield,2134.0,4.0,118.0,3
7514,Whitefield,905.0,1.0,60.0,1
7520,Whitefield,1452.0,3.0,90.0,3
7521,Whitefield,2850.0,5.0,240.0,4
7524,Whitefield,2830.0,5.0,190.0,4
7525,Whitefield,1295.0,2.0,78.5,2
7526,Whitefield,840.0,1.0,57.6,1
7527,Whitefield,640.0,1.0,19.83,1
7528,Whitefield,1991.0,3.0,104.0,3
7532,Whitefield,1655.0,3.0,97.0,3
7533,Whitefield,1850.0,3.0,150.0,3
7534,Whitefield,1200.0,3.0,67.77,3
7535,Whitefield,1290.0,2.0,90.0,2
7538,Whitefield,1216.0,2.0,75.0,2
7539,Whitefield,1356.0,2.0,94.84,2
7540,Whitefield,1338.0,2.0,103.0,2
7543,Whitefield,3450.0,4.0,208.0,3
7547,Whitefield,1267.0,2.0,90.33,2
7548,Whitefield,2400.0,4.0,143.0,4
7549,Whitefield,1836.0,3.0,125.0,3
7551,Whitefield,3596.0,3.0,200.0,3
7552,Whitefield,1275.0,2.0,65.0,3
7555,Whitefield,1216.0,2.0,82.0,2
7556,Whitefield,1495.0,3.0,88.0,2
7557,Whitefield,1564.0,3.0,103.0,3
7558,Whitefield,1585.0,3.0,84.0,3
7561,Whitefield,1558.0,3.0,90.0,3
7562,Whitefield,1216.0,2.0,75.0,2
7564,Whitefield,1704.0,3.0,120.0,3
7568,Whitefield,1300.0,2.0,78.0,2
7569,Whitefield,1570.0,3.0,88.0,3
7570,Whitefield,1216.0,2.0,84.03,2
7572,Whitefield,1216.0,2.0,72.5,2
7574,Whitefield,2025.0,4.0,115.0,3
7575,Whitefield,1346.0,2.0,100.0,3
7579,Whitefield,2990.0,3.0,198.0,4
7582,Whitefield,1720.0,3.0,98.97,3
7583,Whitefield,1600.0,3.0,95.0,3
7584,Whitefield,1655.0,3.0,108.0,3
7585,Whitefield,1740.0,3.0,95.0,3
7587,Whitefield,1350.0,2.0,88.0,2
7589,Whitefield,1216.0,2.0,80.0,2
7590,Whitefield,2900.0,4.0,225.0,4
7591,Whitefield,1340.0,2.0,101.0,2
7593,Whitefield,1500.0,3.0,78.57,3
7594,Whitefield,1626.0,3.0,85.0,3
7596,Whitefield,1100.0,2.0,65.0,2
7598,Whitefield,1270.0,2.0,65.0,3
7599,Whitefield,3117.0,3.0,261.0,3
7600,Whitefield,1216.0,2.0,73.0,2
7602,Whitefield,3150.0,3.0,290.0,3
7604,Whitefield,2956.0,5.0,234.0,4
7608,Whitefield,2247.0,3.0,145.0,3
7609,Whitefield,3940.0,5.0,265.0,4
7613,Whitefield,1180.0,2.0,77.0,2
7614,Whitefield,2140.0,3.0,139.0,3
7615,Whitefield,1314.0,2.0,84.0,2
7622,Whitefield,1431.0,3.0,85.0,3
7623,Whitefield,524.0,1.0,29.0,1
7624,Whitefield,2830.0,4.0,161.0,4
7625,Whitefield,2135.0,3.0,149.0,4
7627,Whitefield,3075.0,2.0,188.0,4
7628,Whitefield,1760.0,3.0,160.0,3
7629,Whitefield,1655.0,3.0,110.0,3
7630,Whitefield,840.0,1.0,57.0,1
7631,Whitefield,1725.0,3.0,106.0,3
7634,Whitefield,516.0,1.0,39.0,1
7636,Whitefield,6000.0,4.0,410.0,4
7637,Whitefield,1639.0,3.0,107.0,3
7638,Whitefield,1820.0,3.0,113.0,3
7640,Whitefield,3565.0,4.0,218.0,4
7641,Whitefield,3410.0,5.0,253.0,4
7644,Whitefield,4500.0,4.0,330.0,4
7645,Whitefield,1250.0,2.0,85.0,2
7647,Whitefield,1277.0,2.0,77.0,2
7648,Whitefield,1820.0,3.0,140.0,3
7649,Whitefield,3453.0,4.0,247.0,4
7655,Whitefield,2280.0,4.0,125.0,3
7656,Whitefield,2882.0,5.0,200.0,4
7658,Whitefield,1639.5,3.0,92.63,3
7661,Whitefield,1190.0,2.0,70.0,2
7663,Whitefield,1270.0,2.0,94.0,2
7664,Whitefield,1220.0,2.0,89.0,2
7667,Whitefield,3758.0,3.0,300.0,3
7672,Whitefield,1216.0,2.0,72.0,2
7674,Whitefield,5400.0,5.0,475.0,4
7675,Whitefield,1396.0,3.0,74.0,3
7684,Whitefield,1615.0,3.0,96.9,3
7690,Whitefield,1200.0,2.0,70.0,2
7693,Whitefield,1216.0,2.0,75.0,2
7695,Whitefield,2321.0,4.0,157.0,3
7696,Whitefield,1224.0,2.0,75.0,2
7697,Whitefield,1655.0,3.0,113.0,3
7699,Whitefield,4144.0,5.0,331.0,5
7702,Whitefield,1200.0,3.0,67.75,3
7703,Whitefield,2444.0,4.0,145.0,4
7704,Whitefield,1270.0,2.0,110.0,2
7705,Whitefield,1660.0,3.0,110.0,3
7706,Whitefield,1270.0,2.0,105.0,2
7708,Whitefield,1173.0,2.0,78.2,2
7709,Whitefield,1362.0,2.0,85.0,2
7711,Whitefield,1457.0,2.0,105.0,3
7712,Whitefield,1720.0,3.0,128.0,3
7716,Whitefield,1564.0,3.0,103.0,3
7720,Whitefield,1639.0,3.0,107.0,3
7721,Whitefield,1760.0,3.0,139.0,3
7722,Whitefield,613.0,1.0,48.0,1
7723,Whitefield,1730.0,3.0,125.0,3
7725,Whitefield,877.0,1.0,59.0,1
7729,Yelachenahalli,1464.0,2.0,105.0,3
7730,Yelachenahalli,2400.0,1.0,150.0,2
7731,Yelachenahalli,1700.0,3.0,130.0,3
7732,Yelachenahalli,1080.0,2.0,55.0,2
7733,Yelachenahalli,1400.0,2.0,78.0,2
7734,Yelachenahalli,1330.0,3.0,73.5,3
7735,Yelachenahalli,800.0,1.0,30.0,2
7736,Yelachenahalli,1100.0,2.0,60.0,2
7737,Yelachenahalli,1365.0,2.0,72.0,3
7738,Yelachenahalli,1103.0,2.0,55.0,2
7739,Yelachenahalli,1000.0,2.0,50.0,2
7741,Yelahanka,1326.0,2.0,78.0,2
7748,Yelahanka,1705.0,3.0,95.0,3
7749,Yelahanka,1234.0,2.0,80.0,2
7750,Yelahanka,1315.0,2.0,85.0,2
7751,Yelahanka,1170.0,2.0,62.5,2
7753,Yelahanka,697.0,1.0,45.0,1
7755,Yelahanka,2195.0,4.0,127.0,3
7757,Yelahanka,1614.0,3.0,95.0,3
7759,Yelahanka,628.0,1.0,24.0,1
7762,Yelahanka,654.0,1.0,38.4,1
7769,Yelahanka,1825.0,3.0,105.0,3
7770,Yelahanka,1603.0,3.0,96.0,3
7771,Yelahanka,1304.0,2.0,79.0,2
7777,Yelahanka,1517.0,3.0,76.3,3
7781,Yelahanka,1327.0,2.0,85.0,2
7784,Yelahanka,1566.0,3.0,97.0,3
7786,Yelahanka,1270.0,2.0,78.0,2
7787,Yelahanka,1400.0,2.0,80.54,3
7789,Yelahanka,1322.0,2.0,86.0,2
7790,Yelahanka,1100.0,2.0,70.0,2
7791,Yelahanka,1200.0,2.0,70.0,2
7793,Yelahanka,4000.0,5.0,220.0,5
7794,Yelahanka,2675.0,4.0,140.0,4
7796,Yelahanka,654.0,1.0,37.0,1
7797,Yelahanka,1465.0,3.0,80.01,3
7801,Yelahanka,1692.0,3.0,83.0,3
7806,Yelahanka,2145.0,3.0,125.0,3
7808,Yelahanka,1322.0,2.0,75.0,2
7811,Yelahanka,602.0,1.0,26.0,1
7812,Yelahanka,1100.0,2.0,60.0,2
7813,Yelahanka,1614.0,2.0,100.0,3
7814,Yelahanka,1890.0,3.0,108.0,3
7815,Yelahanka,1556.0,3.0,86.0,3
7816,Yelahanka,1610.0,4.0,85.0,3
7822,Yelahanka,1859.0,3.0,108.0,3
7824,Yelahanka,1322.0,2.0,80.0,2
7827,Yelahanka,2600.0,4.0,175.0,4
7828,Yelahanka,1305.0,2.0,78.0,2
7830,Yelahanka,1711.0,3.0,85.61,3
7831,Yelahanka,1315.0,2.0,75.0,2
7832,Yelahanka,3600.0,6.0,200.0,6
7834,Yelahanka,1614.0,3.0,95.0,3
7835,Yelahanka,1650.0,3.0,105.0,3
7840,Yelahanka,3990.0,4.0,260.0,4
7841,Yelahanka,1620.0,3.0,90.0,3
7842,Yelahanka,654.0,1.0,36.25,1
7843,Yelahanka,1614.0,3.0,93.0,3
7844,Yelahanka,694.0,1.0,30.84,1
7845,Yelahanka,1115.0,2.0,60.0,2
7846,Yelahanka,2317.0,4.0,140.0,3
7847,Yelahanka,1653.0,3.0,93.0,3
7848,Yelahanka,654.0,1.0,38.0,1
7850,Yelahanka,1445.0,2.0,82.0,2
7852,Yelahanka,602.0,1.0,38.0,1
7853,Yelahanka,697.0,1.0,35.0,1
7855,Yelahanka,682.0,1.0,36.23,1
7857,Yelahanka,1560.0,2.0,98.0,3
7858,Yelahanka,1780.0,3.0,107.0,3
7859,Yelahanka,1342.0,2.0,75.0,3
7860,Yelahanka,1823.0,3.0,103.0,3
7861,Yelahanka,1792.0,3.0,104.0,3
7862,Yelahanka,1304.0,2.0,69.97,2
7865,Yelahanka,1300.0,2.0,69.23,2
7866,Yelahanka,1705.0,3.0,91.0,3
7868,Yelahanka,1835.0,3.0,108.0,3
7869,Yelahanka,1847.0,3.0,92.0,3
7871,Yelahanka,1890.0,3.0,109.0,3
7872,Yelahanka,700.0,1.0,38.0,1
7873,Yelahanka,1491.0,3.0,85.0,3
7874,Yelahanka,2088.0,5.0,110.0,4
7879,Yelahanka,1600.0,3.0,100.0,3
7883,Yelahanka,1705.0,3.0,85.0,3
7884,Yelahanka,1350.0,2.0,85.0,3
7885,Yelahanka,1633.0,3.0,110.0,3
7886,Yelahanka,827.5,1.0,42.535,1
7888,Yelahanka,1355.0,2.0,75.0,3
7891,Yelahanka,1104.0,2.0,58.0,2
7893,Yelahanka,1175.0,2.0,67.77,2
7894,Yelahanka,1322.0,2.0,77.9,2
7895,Yelahanka,602.0,1.0,33.0,1
7896,Yelahanka,1315.0,2.0,77.0,2
7899,Yelahanka,567.0,1.0,25.0,1
7901,Yelahanka,602.0,2.0,30.0,1
7903,Yelahanka,1234.0,2.0,80.0,2
7906,Yelahanka,1267.0,3.0,78.0,2
7907,Yelahanka,1360.0,2.0,78.19,2
7909,Yelahanka New Town,650.0,1.0,33.0,1
7910,Yelahanka New Town,500.0,1.0,20.0,1
7911,Yelahanka New Town,440.0,1.0,16.5,1
7912,Yelahanka New Town,1610.0,3.0,92.0,3
7913,Yelahanka New Town,1700.0,3.0,90.0,3
7914,Yelahanka New Town,650.0,1.0,20.0,1
7915,Yelahanka New Town,350.0,1.0,13.5,1
7917,Yelahanka New Town,1385.0,2.0,65.0,2
7918,Yelahanka New Town,500.0,2.0,24.0,1
7919,Yelahanka New Town,650.0,1.0,17.0,1
7920,Yelahanka New Town,450.0,1.0,16.0,1
7922,Yelahanka New Town,960.0,2.0,50.0,2
7924,Yelahanka New Town,1209.0,2.0,65.0,3
7925,Yelahanka New Town,1400.0,2.0,80.0,3
7926,Yelahanka New Town,450.0,1.0,15.0,1
7927,Yelahanka New Town,500.0,1.0,18.0,1
7928,Yelahanka New Town,1420.0,2.0,75.0,3
7930,Yelahanka New Town,2200.0,2.0,180.0,2
7931,Yelahanka New Town,488.0,1.0,20.0,1
7932,Yelahanka New Town,1100.0,2.0,58.0,2
7935,Yelahanka New Town,1000.0,2.0,44.0,2
7936,Yelahanka New Town,650.0,1.0,18.0,1
7938,Yelahanka New Town,1740.0,3.0,150.0,3
7939,Yelahanka New Town,1290.0,2.0,70.0,2
7941,Yelenahalli,1240.0,2.0,47.12,2
7942,Yelenahalli,1200.0,2.0,46.17,2
7944,Yelenahalli,1260.0,2.0,47.88,2
7946,Yelenahalli,1175.0,2.0,50.0,2
7947,Yelenahalli,1650.0,3.0,68.0,3
7948,Yelenahalli,1200.0,2.0,45.6,2
7949,Yelenahalli,1200.0,2.0,46.17,2
7950,Yelenahalli,1160.0,2.0,44.08,2
7952,Yeshwanthpur,1693.0,3.0,108.0,3
7953,Yeshwanthpur,667.0,1.0,36.85,1
7954,Yeshwanthpur,1950.0,4.0,130.0,4
7956,Yeshwanthpur,665.0,1.0,36.85,1
7960,Yeshwanthpur,671.0,1.0,36.85,1
7961,Yeshwanthpur,1277.5,2.0,95.815,2
7962,Yeshwanthpur,668.0,1.0,36.85,1
7963,Yeshwanthpur,1185.0,2.0,75.84,2
7964,Yeshwanthpur,1195.0,2.0,100.0,2
7965,Yeshwanthpur,1313.0,3.0,96.0,3
7966,Yeshwanthpur,1400.0,2.0,100.0,2
7969,Yeshwanthpur,673.0,1.0,36.85,1
7970,Yeshwanthpur,717.0,2.0,49.475,2
7973,Yeshwanthpur,605.0,1.0,41.745,1
7975,Yeshwanthpur,669.0,1.0,36.85,1
7977,Yeshwanthpur,3027.0,4.0,260.0,3
7980,Yeshwanthpur,670.0,1.0,36.85,1
7983,Yeshwanthpur,1240.0,2.0,80.0,2
7984,Yeshwanthpur,1713.0,3.0,110.0,3
7985,Yeshwanthpur,1144.0,2.0,67.0,2
7986,Yeshwanthpur,1541.0,2.0,130.0,2
7988,Yeshwanthpur,1362.0,2.0,100.0,2
7989,Yeshwanthpur,666.0,1.0,36.8,1
7990,Yeshwanthpur,1855.0,3.0,140.0,3
7992,Yeshwanthpur,1165.0,2.0,85.0,2
7995,Yeshwanthpur,1825.0,3.0,145.0,3
7997,Yeshwanthpur,994.0,2.0,54.67,1
7998,Yeshwanthpur,650.0,1.0,40.0,1
7999,Yeshwanthpur,1855.0,3.0,140.0,3
8000,Yeshwanthpur,1500.0,3.0,100.0,3
8005,Yeshwanthpur,674.0,1.0,36.85,1
8007,Yeshwanthpur,672.0,1.0,36.85,1
8010,Yeshwanthpur,1195.0,2.0,100.0,2
8011,Yeshwanthpur,1692.0,3.0,108.0,3
8013,Yeshwanthpur,2500.0,5.0,185.0,6
8018,Yeshwanthpur,1855.0,3.0,135.0,3
8019,Yeshwanthpur,1876.0,3.0,160.0,3
8021,other,2770.0,4.0,290.0,3
8026,other,1500.0,2.0,185.0,2
8027,other,840.0,2.0,45.0,2
8028,other,4395.0,3.0,240.0,3
8029,other,2511.0,3.0,205.0,3
8030,other,1660.0,2.0,105.0,3
8032,other,1200.0,2.0,65.0,2
8033,other,1200.0,3.0,90.0,3
8037,other,782.0,2.0,55.68,2
8038,other,1800.0,3.0,120.0,3
8040,other,945.0,2.0,54.0,2
8041,other,1870.0,3.0,110.0,3
8042,other,1260.0,2.0,85.05,3
8044,other,2795.0,4.0,235.0,3
8046,other,1904.0,3.0,150.0,3
8047,other,2000.0,3.0,175.0,3
8050,other,1500.0,3.0,100.0,3
8052,other,1783.0,3.0,115.0,3
8053,other,912.0,2.0,70.0,3
8056,other,1580.0,3.0,100.0,3
8057,other,1415.0,3.0,78.0,3
8059,other,2405.0,4.0,260.0,3
8060,other,1500.0,2.0,115.0,2
8065,other,1060.0,2.0,60.0,2
8066,other,2600.0,8.0,180.0,8
8068,other,1285.0,2.0,72.5,2
8069,other,4050.0,3.0,280.0,3
8072,other,1280.0,2.0,69.0,2
8073,other,3045.0,3.0,170.0,3
8076,other,900.0,2.0,110.0,2
8081,other,1560.0,3.0,115.0,3
8084,other,1200.0,4.0,165.0,4
8086,other,1645.0,3.0,95.0,3
8087,other,1200.0,2.0,79.0,2
8089,other,1350.0,2.0,140.0,3
8090,other,1800.0,3.0,150.0,3
8092,other,1762.0,3.0,125.0,3
8093,other,950.0,2.0,50.0,2
8094,other,1200.0,3.0,90.0,3
8095,other,2023.71,3.0,275.0,3
8101,other,2150.0,4.0,240.0,3
8104,other,3309.0,4.0,325.0,4
8105,other,5000.0,9.0,360.0,11
8107,other,1150.0,2.0,126.0,2
8110,other,1200.0,2.0,74.0,2
8113,other,1753.0,3.0,120.0,3
8114,other,1000.0,2.0,53.0,2
8115,other,720.0,2.0,45.0,2
8118,other,1200.0,3.0,165.0,4
8119,other,700.0,1.0,41.0,1
8121,other,1595.0,3.0,115.0,3
